Date,iso3,CountryName,Region,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-03-27,GRC,Greece,Magnesia,2,0,0,2,0,0,TRUE,TRUE
2020-03-27,GRC,Greece,Messinia,3,0,0,3,0,0,TRUE,TRUE
2020-03-27,GRC,Greece,NOT SPECIFIED,311,0,0,311,0,0,TRUE,TRUE
2020-03-27,GRC,Greece,Pieria,3,0,0,3,0,0,TRUE,TRUE
2020-03-27,GRC,Greece,Pireas,31,0,0,31,0,0,TRUE,TRUE
2020-03-27,GRC,Greece,Prevezas,1,0,0,1,0,0,TRUE,TRUE
2020-03-27,GRC,Greece,Rethymnon,1,0,0,1,0,0,TRUE,TRUE
2020-03-27,GRC,Greece,Serron,8,0,0,8,0,0,TRUE,TRUE
2020-03-27,GRC,Greece,Tessaloniki,32,2,0,30,0,0,TRUE,TRUE
2020-03-27,GRC,Greece,Trikalon,1,0,0,1,0,0,TRUE,TRUE
2020-03-27,GRC,Greece,West Attica,5,0,0,5,0,0,TRUE,TRUE
2020-03-27,GRC,Greece,Xanthis,11,2,0,9,0,0,TRUE,TRUE
2020-03-27,GRC,Greece,Zakynthos,5,1,0,4,0,0,TRUE,TRUE
2020-03-27,HUN,Hungary,Hungary,256,0,0,256,0,0,TRUE,TRUE
2020-03-27,HUN,Hungary,NOT SPECIFIED,0,10,0,-10,0,0,TRUE,TRUE
2020-03-27,ISL,Iceland,East Iceland,3,0,0,3,0,0,FALSE,TRUE
2020-03-27,ISL,Iceland,Greater Reykjavík,686,0,0,686,0,0,FALSE,TRUE
2020-03-27,ISL,Iceland,Northeast Iceland,16,0,0,16,0,0,FALSE,TRUE
2020-03-27,ISL,Iceland,Northwest Iceland,17,0,0,17,0,0,FALSE,TRUE
2020-03-27,ISL,Iceland,NOT SPECIFIED,13,0,0,13,0,0,FALSE,TRUE
2020-03-27,ISL,Iceland,South Iceland,100,0,0,100,0,0,FALSE,TRUE
2020-03-27,ISL,Iceland,Suðurnes Peninsula,41,0,0,41,0,0,FALSE,TRUE
2020-03-27,ISL,Iceland,West Fjords,2,0,0,2,0,0,FALSE,TRUE
2020-03-27,ISL,Iceland,West Iceland,12,0,0,12,0,0,FALSE,TRUE
2020-03-27,IRL,Ireland,Ireland,2121,22,0,2099,0,0,TRUE,TRUE
2020-03-27,ITA,Italy,Abruzzo,1017,68,24,925,360,71,TRUE,TRUE
2020-03-27,ITA,Italy,Basilicata,151,3,1,147,37,15,TRUE,TRUE
2020-03-27,ITA,Italy,Bolzano,1003,60,110,833,294,45,TRUE,TRUE
2020-03-27,ITA,Italy,Calabria,494,18,7,469,125,22,TRUE,TRUE
2020-03-27,ITA,Italy,Campania,1454,98,64,1292,569,113,TRUE,TRUE
2020-03-27,ITA,Italy,Emilia-Romagna,11588,1267,960,9361,3769,308,TRUE,TRUE
2020-03-27,ITA,Italy,Friuli Venezia Giulia,1317,76,214,1027,279,57,TRUE,TRUE
2020-03-27,ITA,Italy,Lazio,2295,118,164,2013,1118,126,TRUE,TRUE
2020-03-27,ITA,Italy,Liguria,2696,331,305,2060,1180,157,TRUE,TRUE
2020-03-27,ITA,Italy,Lombardia,37298,5402,8001,23895,12429,1292,TRUE,TRUE
2020-03-27,ITA,Italy,Marche,3196,336,10,2850,1141,162,TRUE,TRUE
2020-03-27,ITA,Italy,Molise,109,9,14,86,35,9,TRUE,TRUE
2020-03-27,ITA,Italy,Piemonte,7092,569,176,6347,3283,431,TRUE,TRUE
2020-03-27,ITA,Italy,Puglia,1334,69,29,1236,612,82,TRUE,TRUE
2020-03-27,ITA,Italy,Sardegna,530,21,13,496,112,19,TRUE,TRUE
2020-03-27,ITA,Italy,Sicilia,1250,39,53,1158,500,75,TRUE,TRUE
2020-03-27,ITA,Italy,Toscana,3450,177,103,3170,1327,274,TRUE,TRUE
2020-03-27,ITA,Italy,Trento,1391,102,125,1164,407,66,TRUE,TRUE
2020-03-27,ITA,Italy,Umbria,884,21,39,824,195,46,TRUE,TRUE
2020-03-27,ITA,Italy,Valle d'Aosta,452,37,2,413,115,24,TRUE,TRUE
2020-03-27,ITA,Italy,Veneto,7497,313,536,6648,1874,338,TRUE,TRUE
2020-03-27,LVA,Latvia,Latvia,280,0,0,280,0,0,TRUE,TRUE
2020-03-27,LIE,Liechtenstein,Liechtenstein,56,0,0,56,0,0,FALSE,FALSE
2020-03-27,LUX,Luxembourg,Luxembourg,1605,15,0,1590,0,0,TRUE,TRUE
2020-03-27,MLT,Malta,Malta,139,0,0,139,0,0,TRUE,TRUE
2020-03-27,MDA,Moldova,Moldova,177,1,0,176,0,0,FALSE,FALSE
2020-03-27,MCO,Monaco,Monaco,42,0,0,42,0,0,FALSE,FALSE
2020-03-27,MNE,Montenegro,Montenegro,70,1,0,69,0,0,FALSE,TRUE
2020-03-27,NLD,Netherlands,Drenthe,81,0,0,81,0,0,TRUE,TRUE
2020-03-27,NLD,Netherlands,Flevoland,108,0,0,108,0,0,TRUE,TRUE
2020-03-27,NLD,Netherlands,Friesland,83,0,0,83,0,0,TRUE,TRUE
2020-03-27,NLD,Netherlands,Gelderland,953,0,0,953,0,0,TRUE,TRUE
2020-03-27,NLD,Netherlands,Groningen,125,0,0,125,0,0,TRUE,TRUE
2020-03-27,NLD,Netherlands,Limburg,970,0,0,970,0,0,TRUE,TRUE
2020-03-27,NLD,Netherlands,North Brabant,2488,0,0,2488,0,0,TRUE,TRUE
2020-03-27,NLD,Netherlands,North Holland,1235,0,0,1235,0,0,TRUE,TRUE
2020-03-27,NLD,Netherlands,NOT SPECIFIED,0,546,0,-546,0,0,TRUE,TRUE
2020-03-27,NLD,Netherlands,Overijssel,459,0,0,459,0,0,TRUE,TRUE
2020-03-27,NLD,Netherlands,South Holland,1249,0,0,1249,0,0,TRUE,TRUE
2020-03-27,NLD,Netherlands,Utrecht,743,0,0,743,0,0,TRUE,TRUE
2020-03-27,NLD,Netherlands,Zeeland,109,0,0,109,0,0,TRUE,TRUE
2020-03-27,MKD,North Macedonia,North Macedonia,219,3,0,216,0,0,FALSE,TRUE
2020-03-27,NOR,Norway,Agder,148,0,0,148,0,0,FALSE,TRUE
2020-03-27,NOR,Norway,Innlandet,200,0,0,200,0,0,FALSE,TRUE
2020-03-27,NOR,Norway,Møre og Romsdal,74,0,0,74,0,0,FALSE,TRUE
2020-03-27,NOR,Norway,Nordland,36,0,0,36,0,0,FALSE,TRUE
2020-03-27,NOR,Norway,NOT SPECIFIED,3,16,0,-13,0,0,FALSE,TRUE
2020-03-27,NOR,Norway,Oslo,903,0,0,903,0,0,FALSE,TRUE
2020-03-27,NOR,Norway,Rogaland,277,0,0,277,0,0,FALSE,TRUE
2020-03-27,NOR,Norway,Troms og Finnmark,116,0,0,116,0,0,FALSE,TRUE
2020-03-27,NOR,Norway,Trøndelag,261,0,0,261,0,0,FALSE,TRUE
2020-03-27,NOR,Norway,Vestfold og Telemark,146,0,0,146,0,0,FALSE,TRUE
2020-03-27,NOR,Norway,Vestland,410,0,0,410,0,0,FALSE,TRUE
2020-03-27,NOR,Norway,Viken,1007,0,0,1007,0,0,FALSE,TRUE
2020-03-27,POL,Poland,Dolnośląskie,165,4,0,161,0,0,TRUE,TRUE
2020-03-27,POL,Poland,Kujawsko-pomorskie,33,0,0,33,0,0,TRUE,TRUE
2020-03-27,POL,Poland,Łódzkie,158,0,0,158,0,0,TRUE,TRUE
2020-03-27,POL,Poland,Lubelskie,74,2,0,72,0,0,TRUE,TRUE
2020-03-27,POL,Poland,Lubuskie,30,0,0,30,0,0,TRUE,TRUE
2020-03-27,POL,Poland,Małopolskie,69,0,0,69,0,0,TRUE,TRUE
2020-03-27,POL,Poland,Mazowieckie,291,3,0,288,0,0,TRUE,TRUE
2020-03-27,POL,Poland,Opolskie,26,0,0,26,0,0,TRUE,TRUE
2020-03-27,POL,Poland,Podkarpackie,53,1,0,52,0,0,TRUE,TRUE
2020-03-27,POL,Poland,Podlaskie,16,0,0,16,0,0,TRUE,TRUE
2020-03-27,POL,Poland,Pomorskie,31,0,0,31,0,0,TRUE,TRUE
2020-03-27,POL,Poland,Śląskie,131,2,0,129,0,0,TRUE,TRUE
2020-03-27,POL,Poland,Świętokrzyskie,18,1,0,17,0,0,TRUE,TRUE
2020-03-27,POL,Poland,Warmińsko-mazurskie,43,0,0,43,0,0,TRUE,TRUE
2020-03-27,POL,Poland,Wielkopolskie,73,2,0,71,0,0,TRUE,TRUE
2020-03-27,POL,Poland,Zachodniopomorskie,33,1,0,32,0,0,TRUE,TRUE
2020-03-27,PRT,Portugal,Açores,24,0,0,24,0,0,TRUE,TRUE
2020-03-27,PRT,Portugal,Alentejo,30,0,0,30,0,0,TRUE,TRUE
2020-03-27,PRT,Portugal,Algarve,99,1,0,98,0,0,TRUE,TRUE
2020-03-27,PRT,Portugal,Centro,520,18,0,502,0,0,TRUE,TRUE
2020-03-27,PRT,Portugal,Estrageiro,21,0,0,21,0,0,TRUE,TRUE
2020-03-27,PRT,Portugal,Lisbon,1110,24,0,1086,0,0,TRUE,TRUE
2020-03-27,PRT,Portugal,Madeira,21,0,0,21,0,0,TRUE,TRUE
2020-03-27,PRT,Portugal,Norte,2443,33,0,2410,0,0,TRUE,TRUE
2020-03-27,ROU,Romania,NOT SPECIFIED,1292,26,115,1151,0,0,TRUE,TRUE
2020-03-27,RUS,Russian Fed.,Arkhangelsk,3,0,0,3,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Bashkortostan,4,0,0,4,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Belgorod,1,0,0,1,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Bryansk,2,0,0,2,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Buryatia,2,0,0,2,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Chechnya,1,0,0,1,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Chelyabinsk,5,0,0,5,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Chuvashia,1,0,0,1,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Ivanovo,1,0,0,1,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Kabardino-Balkaria,4,0,0,4,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Kaliningrad,8,0,0,8,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Kaluga,2,0,0,2,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Kemerovo,3,0,0,3,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Khabarovsk,5,0,0,5,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Khakassia,2,0,0,2,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Khanty-Mansi AO,4,0,0,4,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Kirov,7,0,0,7,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Komi Republic,3,0,0,3,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Krasnodar,9,0,0,9,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Krasnoyarsk,8,0,0,8,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Kurgan,1,0,0,1,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Leningrad,3,0,0,3,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Lipetsk,5,0,0,5,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Moscow,587,0,0,587,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Murmansk,1,0,0,1,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Nizhny Novgorod,8,0,0,8,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Novgorod,1,0,0,1,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Novosibirsk,5,0,0,5,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Orenburg,4,0,0,4,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Oryol,2,0,0,2,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Penza,1,0,0,1,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Perm,10,0,0,10,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Primorsky,2,0,0,2,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Pskov,6,0,0,6,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Republic of Crimea,7,0,0,7,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Rostov,1,0,0,1,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Ryazan,2,0,0,2,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Saint Petersburg,26,0,0,26,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Samara,12,0,0,12,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Saratov,1,0,0,1,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Stavropol,5,0,0,5,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Sverdlovsk,20,0,0,20,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Tambov,3,0,0,3,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Tatarstan,10,0,0,10,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Tomsk,2,0,0,2,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Tula,7,0,0,7,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Tver,3,0,0,3,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Tyumen,3,0,0,3,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Udmurtia,2,0,0,2,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Ulyanovsk,1,0,0,1,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Volgograd,1,0,0,1,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Voronezh,6,0,0,6,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Yakutia,14,0,0,14,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Yaroslavl,1,0,0,1,0,0,FALSE,FALSE
2020-03-27,RUS,Russian Fed.,Zabaykalsky,1,0,0,1,0,0,FALSE,FALSE
2020-03-27,SMR,San Marino,San Marino,218,21,0,197,0,0,FALSE,FALSE
2020-03-27,SRB,Serbia,Serbia,528,7,0,521,0,0,FALSE,TRUE
2020-03-27,SVK,Slovakia,Banská Bystrica,12,0,0,12,0,0,TRUE,TRUE
2020-03-27,SVK,Slovakia,Bratislava,131,0,0,131,0,0,TRUE,TRUE
2020-03-27,SVK,Slovakia,Košice,12,0,0,12,0,0,TRUE,TRUE
2020-03-27,SVK,Slovakia,Nitra,22,0,0,22,0,0,TRUE,TRUE
2020-03-27,SVK,Slovakia,NOT SPECIFIED,3,0,0,3,0,0,TRUE,TRUE
2020-03-27,SVK,Slovakia,Prešov,16,0,0,16,0,0,TRUE,TRUE
2020-03-27,SVK,Slovakia,Trencín,34,0,0,34,0,0,TRUE,TRUE
2020-03-27,SVK,Slovakia,Trnava,19,0,0,19,0,0,TRUE,TRUE
2020-03-27,SVK,Slovakia,Zilina,43,0,0,43,0,0,TRUE,TRUE
2020-03-27,SVN,Slovenia,Slovenia,632,8,0,624,0,0,TRUE,TRUE
2020-03-27,ESP,Spain,Andalucía,3793,144,92,3557,1843,148,TRUE,TRUE
2020-03-27,ESP,Spain,Aragón,1338,58,8,1272,693,114,TRUE,TRUE
2020-03-27,ESP,Spain,Canarias,878,27,20,831,328,61,TRUE,TRUE
2020-03-27,ESP,Spain,Cantabria,810,21,19,770,355,29,TRUE,TRUE
2020-03-27,ESP,Spain,Castilla y León,4132,252,423,3457,1791,228,TRUE,TRUE
2020-03-27,ESP,Spain,Castilla-La Mancha,3934,367,153,3414,2707,273,TRUE,TRUE
2020-03-27,ESP,Spain,Cataluña,12940,880,2348,9712,8545,1187,TRUE,TRUE
2020-03-27,ESP,Spain,Ciudad Autónoma de Ceuta,17,0,0,17,2,2,TRUE,TRUE
2020-03-27,ESP,Spain,Ciudad Autónoma de Melilla,42,1,0,41,18,2,TRUE,TRUE
2020-03-27,ESP,Spain,Comunidad de Madrid,19243,2412,5044,11787,13580,1312,TRUE,TRUE
2020-03-27,ESP,Spain,Comunidad Foral de Navarra,1641,58,70,1513,732,75,TRUE,TRUE
2020-03-27,ESP,Spain,Comunidad Valenciana,3532,198,73,3261,1422,252,TRUE,TRUE
2020-03-27,ESP,Spain,Extremadura,1231,69,33,1129,277,41,TRUE,TRUE
2020-03-27,ESP,Spain,Galicia,2322,43,67,2212,557,98,TRUE,TRUE
2020-03-27,ESP,Spain,Illes Balears,755,22,67,666,237,46,TRUE,TRUE
2020-03-27,ESP,Spain,La Rioja,1236,55,62,1119,388,43,TRUE,TRUE
2020-03-27,ESP,Spain,País Vasco,4601,207,814,3580,2270,154,TRUE,TRUE
2020-03-27,ESP,Spain,Principado de Asturias,900,29,52,819,339,47,TRUE,TRUE
2020-03-27,ESP,Spain,Región de Murcia,714,15,12,687,209,53,TRUE,TRUE
2020-03-27,SWE,Sweden,Blekinge,15,0,0,15,0,0,TRUE,TRUE
2020-03-27,SWE,Sweden,Dalarna,76,0,0,76,0,0,TRUE,TRUE
2020-03-27,SWE,Sweden,Gävleborg,53,0,0,53,0,0,TRUE,TRUE
2020-03-27,SWE,Sweden,Gotland,11,0,0,11,0,0,TRUE,TRUE
2020-03-27,SWE,Sweden,Halland,81,0,0,81,0,0,TRUE,TRUE
2020-03-27,SWE,Sweden,Jämtland,68,0,0,68,0,0,TRUE,TRUE
2020-03-27,SWE,Sweden,Jönköping,94,0,0,94,0,0,TRUE,TRUE
2020-03-27,SWE,Sweden,Kalmar,28,0,0,28,0,0,TRUE,TRUE
2020-03-27,SWE,Sweden,Kronoberg,23,0,0,23,0,0,TRUE,TRUE
2020-03-27,SWE,Sweden,Norrbotten,42,0,0,42,0,0,TRUE,TRUE
2020-03-27,SWE,Sweden,NOT SPECIFIED,0,168,0,-168,0,0,TRUE,TRUE
2020-03-27,SWE,Sweden,Örebro,75,0,0,75,0,0,TRUE,TRUE
2020-03-27,SWE,Sweden,Östergötland,272,0,0,272,0,0,TRUE,TRUE
2020-03-27,SWE,Sweden,Skåne,271,0,0,271,0,0,TRUE,TRUE
2020-03-27,SWE,Sweden,Södermanland,159,0,0,159,0,0,TRUE,TRUE
2020-03-27,SWE,Sweden,Stockholm,1452,0,0,1452,0,0,TRUE,TRUE
2020-03-27,SWE,Sweden,Uppsala,149,0,0,149,0,0,TRUE,TRUE
2020-03-27,SWE,Sweden,Värmland,46,0,0,46,0,0,TRUE,TRUE
2020-03-27,SWE,Sweden,Västerbotten,42,0,0,42,0,0,TRUE,TRUE
2020-03-27,SWE,Sweden,Västernorrland,25,0,0,25,0,0,TRUE,TRUE
2020-03-27,SWE,Sweden,Västmanland,46,0,0,46,0,0,TRUE,TRUE
2020-03-27,SWE,Sweden,Västra Götaland,330,0,0,330,0,0,TRUE,TRUE
2020-03-27,CHE,Switzerland,Aargau,364,3,4,357,50,12,FALSE,FALSE
2020-03-27,CHE,Switzerland,Appenzell Ausserrhoden,44,2,0,42,6,0,FALSE,FALSE
2020-03-27,CHE,Switzerland,Appenzell Innerrhoden,12,0,0,12,1,0,FALSE,FALSE
2020-03-27,CHE,Switzerland,Basel City,534,13,191,330,76,8,FALSE,FALSE
2020-03-27,CHE,Switzerland,Basel Country,466,5,76,385,0,0,FALSE,FALSE
2020-03-27,CHE,Switzerland,Bern,718,8,0,710,0,0,FALSE,FALSE
2020-03-27,CHE,Switzerland,Fribourg,369,15,0,354,50,8,FALSE,FALSE
2020-03-27,CHE,Switzerland,Geneva,2051,23,153,1875,313,54,FALSE,FALSE
2020-03-27,CHE,Switzerland,Glarus,44,0,0,44,3,0,FALSE,FALSE
2020-03-27,CHE,Switzerland,Graubünden,409,9,0,400,52,0,FALSE,FALSE
2020-03-27,CHE,Switzerland,Jura,112,0,0,112,16,4,FALSE,FALSE
2020-03-27,CHE,Switzerland,Liechtenstein,60,0,1,59,0,0,FALSE,FALSE
2020-03-27,CHE,Switzerland,Lucerne,287,3,0,284,0,0,FALSE,FALSE
2020-03-27,CHE,Switzerland,Neuchâtel,287,5,0,282,0,0,FALSE,FALSE
2020-03-27,CHE,Switzerland,Nidwalden,54,0,0,54,0,0,FALSE,FALSE
2020-03-27,CHE,Switzerland,Obwalden,37,0,0,37,0,0,FALSE,FALSE
2020-03-27,CHE,Switzerland,Schaffhausen,306,2,0,304,0,0,FALSE,FALSE
2020-03-27,CHE,Switzerland,Schwyz,36,0,0,36,0,0,FALSE,FALSE
2020-03-27,CHE,Switzerland,Solothurn,157,1,0,156,0,0,FALSE,FALSE
2020-03-27,CHE,Switzerland,St. Gallen,119,1,32,86,1,0,FALSE,FALSE
2020-03-27,CHE,Switzerland,Thurgau,117,2,0,115,0,0,FALSE,FALSE
2020-03-27,CHE,Switzerland,Ticino,1688,76,0,1612,386,61,FALSE,FALSE
2020-03-27,CHE,Switzerland,Uri,40,0,3,37,7,0,FALSE,FALSE
2020-03-27,CHE,Switzerland,Valais,808,20,3,785,104,15,FALSE,FALSE
2020-03-27,CHE,Switzerland,Vaud,2745,48,174,2523,370,73,FALSE,FALSE
2020-03-27,CHE,Switzerland,Zug,101,1,18,82,1,0,FALSE,FALSE
2020-03-27,CHE,Switzerland,Zurich,1578,11,0,1567,156,0,FALSE,FALSE
2020-03-27,TUR,Turkey,Turkey,5698,92,0,5606,0,0,FALSE,TRUE
2020-03-27,UKR,Ukraine,Cherkasy,2,0,0,2,0,0,FALSE,FALSE
2020-03-27,UKR,Ukraine,Chernivtsi,47,1,0,46,0,0,FALSE,FALSE
2020-03-27,UKR,Ukraine,Dnipropetrovsk,3,0,0,3,0,0,FALSE,FALSE
2020-03-27,UKR,Ukraine,Donetsk,2,0,0,2,0,0,FALSE,FALSE
2020-03-27,UKR,Ukraine,Ivano-Frankivsk,24,2,0,22,0,0,FALSE,FALSE
2020-03-27,UKR,Ukraine,Kherson,1,0,0,1,0,0,FALSE,FALSE
2020-03-27,UKR,Ukraine,Kiev region,32,0,0,32,0,0,FALSE,FALSE
2020-03-27,UKR,Ukraine,Kyiv,47,0,0,47,0,0,FALSE,FALSE
2020-03-27,UKR,Ukraine,Lugansk,1,0,0,1,0,0,FALSE,FALSE
2020-03-27,UKR,Ukraine,Lviv,3,0,0,3,0,0,FALSE,FALSE
2020-03-27,UKR,Ukraine,Odessa,4,0,0,4,0,0,FALSE,FALSE
2020-03-27,UKR,Ukraine,Rivne,9,0,0,9,0,0,FALSE,FALSE
2020-03-27,UKR,Ukraine,Ternopil,25,1,0,24,0,0,FALSE,FALSE
2020-03-27,UKR,Ukraine,Transcarpathian,1,0,0,1,0,0,FALSE,FALSE
2020-03-27,UKR,Ukraine,Vinnytsia,5,0,0,5,0,0,FALSE,FALSE
2020-03-27,UKR,Ukraine,Volyn,2,0,0,2,0,0,FALSE,FALSE
2020-03-27,UKR,Ukraine,Zaporizhzhia,8,0,0,8,0,0,FALSE,FALSE
2020-03-27,UKR,Ukraine,Zhytomyr,2,1,0,1,0,0,FALSE,FALSE
2020-03-27,GBR,United Kingdom,Ayrshire and Arran,75,0,0,75,0,0,FALSE,TRUE
2020-03-27,GBR,United Kingdom,Borders,28,0,0,28,0,0,FALSE,TRUE
2020-03-27,GBR,United Kingdom,Dumfries and Galloway,47,0,0,47,0,0,FALSE,TRUE
2020-03-27,GBR,United Kingdom,East of England,592,0,0,592,0,0,FALSE,TRUE
2020-03-27,GBR,United Kingdom,England,325,578,0,-253,0,0,FALSE,TRUE
2020-03-27,GBR,United Kingdom,Fife,41,0,0,41,0,0,FALSE,TRUE
2020-03-27,GBR,United Kingdom,Forth Valley,81,0,0,81,0,0,FALSE,TRUE
2020-03-27,GBR,United Kingdom,Grampian,45,0,0,45,0,0,FALSE,TRUE
2020-03-27,GBR,United Kingdom,Greater Glasgow and Clyde,299,0,0,299,0,0,FALSE,TRUE
2020-03-27,GBR,United Kingdom,Highland,33,0,0,33,0,0,FALSE,TRUE
2020-03-27,GBR,United Kingdom,Lanarkshire,140,0,0,140,0,0,FALSE,TRUE
2020-03-27,GBR,United Kingdom,London,3919,0,0,3919,0,0,FALSE,TRUE
2020-03-27,GBR,United Kingdom,Lothian,139,0,0,139,0,0,FALSE,TRUE
2020-03-27,GBR,United Kingdom,Midlands,1636,0,0,1636,0,0,FALSE,TRUE
2020-03-27,GBR,United Kingdom,North East and Yorkshire,891,0,0,891,0,0,FALSE,TRUE
2020-03-27,GBR,United Kingdom,North West,837,0,0,837,0,0,FALSE,TRUE
2020-03-27,GBR,United Kingdom,Northern Ireland,275,0,0,275,0,0,FALSE,TRUE
2020-03-27,GBR,United Kingdom,Shetland,24,0,0,24,0,0,FALSE,TRUE
2020-03-27,GBR,United Kingdom,South East,1129,0,0,1129,0,0,FALSE,TRUE
2020-03-27,GBR,United Kingdom,South West,453,0,0,453,0,0,FALSE,TRUE
2020-03-27,GBR,United Kingdom,Tayside,107,0,0,107,0,0,FALSE,TRUE
2020-03-27,GBR,United Kingdom,Wales,741,0,0,741,0,0,FALSE,TRUE
2020-03-28,AND,Andorra,Andorra,267,3,0,264,0,0,FALSE,FALSE
2020-03-28,AUT,Austria,Burgenland,142,0,0,142,0,0,TRUE,TRUE
2020-03-28,AUT,Austria,Kärnten,221,0,0,221,0,0,TRUE,TRUE
2020-03-28,AUT,Austria,Niederösterreich,1262,0,0,1262,0,0,TRUE,TRUE
2020-03-28,AUT,Austria,Oberösterreich,1332,0,0,1332,0,0,TRUE,TRUE
2020-03-28,AUT,Austria,Salzburg,751,0,0,751,0,0,TRUE,TRUE
2020-03-28,AUT,Austria,Steiermark,828,0,0,828,0,0,TRUE,TRUE
2020-03-28,AUT,Austria,Tirol,1846,0,0,1846,0,0,TRUE,TRUE
2020-03-28,AUT,Austria,Vorarlberg,549,0,0,549,0,0,TRUE,TRUE
2020-03-28,AUT,Austria,Wien,1046,0,0,1046,0,0,TRUE,TRUE
2020-03-28,BLR,Belarus,Belarus,94,0,0,94,0,0,FALSE,FALSE
2020-03-28,BEL,Belgium,Brussels,980,71,0,909,0,0,TRUE,TRUE
2020-03-28,BEL,Belgium,Flanders,5475,145,0,5330,0,0,TRUE,TRUE
2020-03-28,BEL,Belgium,NOT SPECIFIED,183,0,0,183,0,0,TRUE,TRUE
2020-03-28,BEL,Belgium,Wallonia,2496,137,0,2359,0,0,TRUE,TRUE
2020-03-28,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,95,4,0,91,0,0,FALSE,FALSE
2020-03-28,HRV,Croatia,Bjelovarsko-bilogorska,5,0,0,5,0,0,TRUE,TRUE
2020-03-28,HRV,Croatia,Brodsko-Posavska,3,1,0,2,0,0,TRUE,TRUE
2020-03-28,HRV,Croatia,Dubrovačko-neretvanska,28,0,0,28,0,0,TRUE,TRUE
2020-03-28,HRV,Croatia,Grad Zagreb,286,1,0,285,0,0,TRUE,TRUE
2020-03-28,HRV,Croatia,Istarska,60,2,0,58,0,0,TRUE,TRUE
2020-03-28,HRV,Croatia,Karlovačka,18,1,0,17,0,0,TRUE,TRUE
2020-03-28,HRV,Croatia,Koprivničko-križevačka,2,0,0,2,0,0,TRUE,TRUE
